Country_Name,Country_Code,Series_Name,Series_Code,[YR2005],[YR2006],[YR2007], [YR2008],[YR2009], [YR2010],[YR2011],[YR2012], [YR2013], [YR2014], [YR2015],[YR2016], [YR2017], [YR2018]
Tajikistan,TJK,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5
Tajikistan,TJK,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.166666667,4.2,3.666666667,3.5,3.5,3.666666667,3.833333333,3.833333333,3.833333333,3.33333,3.33333,3,3,3.166666667
Tajikistan,TJK,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,4,3,3,3,3,3,3.5,3.5,3.5,3,3,3.5,3.5
Tajikistan,TJK,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3.5,3.5,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3.5,3.5
Tajikistan,TJK,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,2.5,2.5,2.5,2.5,2,2,2,1.5,1.5,1.5,2
Tajikistan,TJK,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4,3.5,3.5,3.5,4,4,4,3.5,3.5,3,3.5,3.5
Tajikistan,TJK,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4
Tajikistan,TJK,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4,3.5,3.5,4,4,4,4,3,3,3,3,3.5
Tajikistan,TJK,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.1,3.1,3.2,3.4,3.4,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4
Tajikistan,TJK,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3,3,3,3,3
Tajikistan,TJK,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Tajikistan,TJK,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3,3,3,2.9,2.8,2.9,2.8
Tajikistan,TJK,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3
Tajikistan,TJK,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,2.5,3,3,3,3,3,3,3,3,3,3
Tajikistan,TJK,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3,3
Tajikistan,TJK,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.5,3.5,3.2,3.166666667,3.166666667,3.166666667,3.166666667,3,3,2.83333,2.66667,2.833333333,2.833333333
Tajikistan,TJK,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,3.5,4,4,4,4,3.5,3.5,3.5
Tajikistan,TJK,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2
Tajikistan,TJK,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.341666667,3.341666667,3.241666667,3.2,3.191666667,3.258333333,3.35,3.375,3.308333333,3.18333,3.11667,2.96667,3.033333333,3.05
Timor-Leste,TLS,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,NA,2.5,2.5,2.5,2.5,3,3,3,3,3,3,3,3,3
Timor-Leste,TLS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2
Timor-Leste,TLS,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,3.5,3.5,3.5,3.5,4,4.5,4.5,4.5,4.5,4.5,4,3.5,3.5
Timor-Leste,TLS,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,NA,3,3,3,3.333333333,3.5,3.833333333,3.833333333,3.833333333,3.83333,3.66667,3.5,3.166666667,3
Timor-Leste,TLS,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,NA,3,3,3,3,3,3,3,3,3,3,3,3,3
Timor-Leste,TLS,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,NA,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Timor-Leste,TLS,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Timor-Leste,TLS,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,NA,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,2.5
Timor-Leste,TLS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,NA,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Timor-Leste,TLS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,NA,2.5,2.5,2.5,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Timor-Leste,TLS,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,2.6,2.7,2.7,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
Timor-Leste,TLS,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,NA,2,2.5,2.5,2.5,2.5,2,2,2,2,2,2,2,2
Timor-Leste,TLS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,NA,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2
Timor-Leste,TLS,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,NA,2.6,2.6,2.7,2.7,2.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Timor-Leste,TLS,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,3,3,3,3,3,3,3,3,3,3,3,3,3
Timor-Leste,TLS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,2.5,2.5,2.5,2.5,2.5,2,2,2,3,2,2,2,2
Timor-Leste,TLS,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,2.5,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Timor-Leste,TLS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,2.5,2.5,2.8,2.833333333,2.833333333,2.833333333,2.833333333,3,3,3,3,2.833333333,2.833333333
Timor-Leste,TLS,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,3.5,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4
Timor-Leste,TLS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Timor-Leste,TLS,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,NA,2.675,2.7,2.8,2.916666667,2.983333333,3.016666667,3.016666667,3.058333333,3.05833,3.01667,2.975,2.85,2.808333333
Tonga,TON,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,4,4,4,4,4,4,4,3,3
Tonga,TON,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Tonga,TON,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3,3,3,3,2.5,2.5,2.5,3,3.5,3.5,3.5,3.5,3
Tonga,TON,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.833333333,2.666666667,2.833333333,3,3,2.833333333,3.166666667,3.166666667,3.333333333,3.5,3.5,3.5,3.5,3.333333333
Tonga,TON,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,4,4.5,4,4,4,4,4,4,4,4
Tonga,TON,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,4
Tonga,TON,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3,3,3,3.5,3.5,3.5
Tonga,TON,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2,2,2.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3,3,3,3,3
Tonga,TON,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3.2,3.2,3.3,3.4,3.4,3.2,3.3,3.3,3.3,3.3,3.3,3.1,3.2
Tonga,TON,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Tonga,TON,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4
Tonga,TON,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7,2.7,2.9,3.3,3.6,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
Tonga,TON,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,2,2.5,2.5,2.5,2.5,2.5,2.5,3
Tonga,TON,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3,3,3.166666667,3.2,3.833333333,3.833333333,3.666666667,3.666666667,3.5,3.5,3.5,3.66667,3.666666667,3.666666667
Tonga,TON,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3,3.5,3.5,5,5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Tonga,TON,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tonga,TON,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.933333333,2.891666667,3.025,3.2,3.458333333,3.466666667,3.433333333,3.458333333,3.458333333,3.5,3.5,3.54167,3.491666667,3.475
Tuvalu,TUV,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3
Tuvalu,TUV,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Tuvalu,TUV,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
Tuvalu,TUV,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.666666667,2.666666667
Tuvalu,TUV,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3
Tuvalu,TUV,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3
Tuvalu,TUV,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Tuvalu,TUV,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,3,3
Tuvalu,TUV,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3
Tuvalu,TUV,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3
Tuvalu,TUV,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,2.9,2.9,2.9,2.9
Tuvalu,TUV,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3
Tuvalu,TUV,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,NA,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Tuvalu,TUV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3.1,3.2,3.2,3.2,3.1
Tuvalu,TUV,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3.5,3.5,3.5,3
Tuvalu,TUV,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,3,2.5,2.5,2.5,2.5
Tuvalu,TUV,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Tuvalu,TUV,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,NA,NA,NA,NA,NA,NA,2.666666667,2.666666667,2.66667,2.83333,2.83333,2.833333333,2.833333333
Tuvalu,TUV,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3,3.5,3.5,3.5,3.5
Tuvalu,TUV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,NA,NA,NA,NA,NA,NA,3,3,3.5,3.5,3.5,3.5,3.5
Tuvalu,TUV,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,NA,NA,NA,NA,NA,NA,NA,2.766666667,2.766666667,2.79167,2.85833,2.85833,2.9,2.875
Tanzania,TZA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,3.5,3.5,3.5,4,4,4,4,4,4
Tanzania,TZA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Tanzania,TZA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Tanzania,TZA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5,4.5,4.333333333,4.3,4.333333333,4.166666667,4.166666667,4.166666667,4,4,4,4,4,4
Tanzania,TZA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,3,4,4,4,4,4,4,4,4,4,4,4,3.5
Tanzania,TZA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Tanzania,TZA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,4,4,4,4,4,4,4,3.5,3.5,3.5,3
Tanzania,TZA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4.5,4.5,4.5,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5
Tanzania,TZA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Tanzania,TZA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,5,5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Tanzania,TZA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.8,3.8,3.8,3.7,3.7,3.7,3.5,3.7,3.8,3.8,3.7,3.7,3.7,3.6
Tanzania,TZA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5,3,3,3.5,3
Tanzania,TZA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
Tanzania,TZA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.8,3.8,3.7,3.5,3.5,3.3,3.3,3.3,3.4,3.4,3.3,3.4,3.4,3
Tanzania,TZA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4.5,4.5,4,3.5,3.5,3.5,3,3,3.5,3.5,3,3,3,3
Tanzania,TZA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3.5,3.5,3
Tanzania,TZA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,2.5,3.5,3.5,3.5,4,3.5,4,4,4,4,4,4,4
Tanzania,TZA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.666666667,3.7,3.666666667,3.8,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.83333,3.66667,3.666666667,3.5,3.333333333
Tanzania,TZA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,3.5,4,4,4,4,4,4,4,4,4,4,4,4
Tanzania,TZA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3.5,3,3,2.5,3,3,3,3,3,3,3,2.5
Tanzania,TZA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.941666667,3.941666667,3.875,3.8,3.841666667,3.75,3.7,3.75,3.758333333,3.75833,3.66667,3.691666667,3.65,3.483333333
Uganda,UGA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,3.5,4,4,4,4,4,3.5,3.5,3.5
Uganda,UGA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,4,4,4,4,4,4,4,4,4,4,4,3.5,3.5
Uganda,UGA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5
Uganda,UGA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5,4.5,4.5,4.5,4.5,4.333333333,4.166666667,4.166666667,4.166666667,4.16667,4.16667,4,4.166666667,4.166666667
Uganda,UGA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4.5,4.5,4.5,4,4,4,4,4,4,4,4,4,4,4
Uganda,UGA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4,4,4
Uganda,UGA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3
Uganda,UGA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4,4
Uganda,UGA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.5,3.5,3.5
Uganda,UGA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3,3.3,3.3,3.4,3.3,3.2,3.2,3,3,3.1,3.1,3,3,3.2
Uganda,UGA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4,4,4,4,4,3.5,3.5,3,3,3.5,3.5,3,3,3.5
Uganda,UGA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Uganda,UGA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uganda,UGA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.833333333,3.833333333,3.833333333,3.8,3.833333333,3.833333333,4,4,4,4,4,4,3.833333333,3.833333333
Uganda,UGA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Uganda,UGA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,2.5,2.5,2.5,2,2,2,2,2,2,2.5
Uganda,UGA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.883333333,3.883333333,3.883333333,3.9,3.858333333,3.766666667,3.766666667,3.716666667,3.716666667,3.74167,3.74167,3.625,3.625,3.675
Uzbekistan,UZB,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2.5,2.5,3,3,3,3,3,3,3,3,3,3,3.5,3.5
Uzbekistan,UZB,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,4,4,4,4.5,4.5,4.5
Uzbekistan,UZB,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5,3.5,3.666666667,4,4,4,4,4,4,4,4,4.16667,4.166666667,4.166666667
Uzbekistan,UZB,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4
Uzbekistan,UZB,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,4,4,4,4,3.5,3.5,3.5,3.5,3.5
Uzbekistan,UZB,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3,3,3,3,2.5
Uzbekistan,UZB,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3.5,4,4,4,4,4,4,4,4,4,4,4
Uzbekistan,UZB,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.7,3.7,3.7,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7
Uzbekistan,UZB,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uzbekistan,UZB,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3
Uzbekistan,UZB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.4,2.4,2.5,2.7,2.8,2.8,2.9,2.9,2.9,3,3.2,3.2,3.2,3.3
Uzbekistan,UZB,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4
Uzbekistan,UZB,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,3,3,3,3,3,3,3,3,3,3,3
Uzbekistan,UZB,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Uzbekistan,UZB,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.5,2.5,2.666666667,2.8,2.833333333,2.833333333,2.833333333,2.833333333,2.833333333,2.83333,2.83333,2.83333,3.166666667,3.166666667
Uzbekistan,UZB,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3.5
Uzbekistan,UZB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2.5
